id,sentiment,text
266121,0,"few more details, stairs, and then i'm done!  after that, a sketchbook entry. late sunday homework is becoming a regular occurrence "
1310043,4,@THE_WOCKEEZ i wanna say thanks for brining hiphop to a nkotb show. i'm a hiphop junkie &amp; loose my mind when y'all hit the stage!! thanks 
1423853,4,"today got new jeans, shirt, sunglasses (I know its raining) and mum and ian came back down to see us all, isla sees grand parents again "
557588,0,@devakishor Offline since some-time and will be offline for another 3 weeks. 
1262898,4,Yaay Miley's special on E!  thanks to @islikeponedâ¥
1196186,4,@tokaino Haha. &quot;And there's nothing wrong with my bodily fluids I can tell you Jack.&quot; 
790654,0,I managed to make it all the way to the office before realizing that I forgot my badge at home. 
338779,0,I have a celeb crushhhh.....but she doesn't even kno 
914597,4,@patgiblin blah blah blah.... just kidding dude  i've never had anyone offer up their stem cells before haha!
1159319,4,@izizalirza owh.have a safe journer back home. 
1165605,4,@davymac thanks dude! Appreciate the support 
813133,4,@kcwebgirl are u allowed to be tweeting?    What kind of questions?
703758,0,@GraceCollins i already wentttt i gotta workkk at 6 
1406780,4,@royaltybites have you tried AVG? the home ed. is free and I haven't had any problems with it so far 
1471598,4,Going to the beach with Kristina 
882606,4,@mileycyrus Don't dye your hair dark! I love it the colour it is 
1289259,4,"@criana thanks!  hey, lunch can hardly go wrong. we're hitting up the &quot;Latham 76 Diner&quot; -- the outside has some 1776/revolutionary styling"
1020162,4,@bobmcwhirter i have no travel plans beyond the espresso machine. Meeting ajourned 
1443425,4,since when do 5 yr olds have twitter???? ok i leave now other wise i will tweet and twitter my every tw-ought.  adios.
765822,0,@PlanetMar Not at the Moment     But She's ALL MINE! I don't like sharing her 
1086623,4,@deekayen but.. I was digging them..  Drupal Meetup coming up this Thursday: http://ucit01.uncc.edu/drupal-meetup. Come on out!
1388841,4,@cazp09  yeah i do   been up there once or twice b4   xX
1130061,4,They're the only ideas I have as to what I want so pass it on to the others guys! 
766208,0,@tb_bratt didn't know you work today....   
757654,0,Chuck should be on EVERY night. 
1516648,4,But @silvernik Testes is what you wish you could kick based on the results of the defects found when tested 
1073433,4,"@NBC12Photog va beach  zac brown band and Gary alan played today, David cook tomorrow "
834029,4,@ the airport! about to come back home  from china! yay!!
528882,0,"LOL, i miss french class  AND jake as well, why the fuck did you get exspelled ! FUCK. "
1510285,4,what a beautifull day! everybody go smile at someone! 
1183847,4,@doctorfollowill I hope you win too 
907631,4,@iammandurr your'e a freak 
1209719,4,@NessDoCarmo then shake it all about baby!!!! hee ;) 
1134811,4,@GDurham85 tired as. grumpy at dad! but okay  you?
892461,4,"is feeling much better, and is feeling SUPER-productive!  "
9133,0,"@Voluptuousgirly seriously girl, i know. "
538266,0,had a dream all the snow got washed away by the rain 
1255205,4,"Men comprise 45% of Twitter users, women 55% .. the top 10% of prolific Twitter users accounted for over 90% of tweets. U know who U are "
765383,0,@Sexiibrownsugar This book biz Char! 
626598,0,Just found out Kaden is leaving us tomorrow at 3pm...pray for him...we are going to miss K Dog. 
1431616,4,i gotta go to clean my house (: kajska back in 30 minutes or more 
365920,0,@sheem166 verizon AT&amp;T has no reception. where I live.so sad 
1252538,4,@samberlyy tell me when you find out! 
963862,4,At the Apple store in Pioneer Place getting the ear speaker on my iPhone replaced! 
1434541,4,@SNCSocrates...you ARE someone...go do it! I double dog dare you!!! I just overdosed on peanut butter and Finding Nemo. I suck at life 
1194041,4,@garyvee WOW!! Congratulations sir! 
1102478,4,@babygirlparis Hii  we met in Montreal @ brown's for the launch of your shoe collection a while back  I have 3 pairs &amp; I love them 
826384,4,the gig on friday was great and the band was so nice afterwards  note to self though: don't talk shit about people in finnish in FINLAND
1102454,4,@tkdsoulkat Mornin' Kat! Anime with breakfast will definitely get you revved up. Have a great day. 
449201,0,"@ShantiSaha i dont know, ya know... just "
1040905,4,@Plasma_Ball1 @anoela1336 @Marieblue17 i made a movie check mysim page 
1297740,4,Emily got 2 awards &amp; a trophy 
1049285,4,@RelentlessBride holy cow girl!  Thanks so much for the FF shout out!  You totally made my day!  
1511891,4,"@teqshe not slow, just don't have much to do except hunt for them fuckers, so I'm just used to it .... "
273492,0,SMS in threaded view with my LG KS360 sucks big time 
1468129,4,@iliv4hm I recommend this one. It's worth checking out  http://www.gutschurch.com/
404455,0,@treygreg I am lost. Please help me find a good home. 
460859,0,"True Blood season 2 tonight. Tempted to stay up and watch it, but I will have to wait until Tuesday. "
228302,0,"@quadmom95  Yes, not sure when she'll be released either.      I hate when that happens!"
14048,0,listening to the mediaevil baebes - cant find albums anywhere though 
1210555,4,@SarahBrown10 Thank you 
856919,4,"i'll lacquer my nails, colour is black of course "
264632,0,"i dont know how much more i can study, but it's scary when i havent talked to anyone whose passed it yet "
703721,0,#iranelection.  RIP sweet girl and all others who have been killed/harmed.  I love you all...bless you 
288112,0,i'm so pooooooooooorly 
5238,0,"@Helenszone unfortunately no, it's in the non-nkotb section  i'm still trying to figure out my AS spin-off.."
1114868,4,just had an incredibly good bowl of cereal! 
1010817,4,@RobertHayden nope. 21MP. But there's a lot of blue sky either side of the building that will need filling in 
676918,0,Fighting the urge not to fall asleep!!! 
510029,0,@andytinoco :O! Damn! Will we never drink together 
1216502,4,is at work - BBQ with the guys tonight 
307134,0,I'm not really down with conan taking leno's spot... 
165666,0,My bum hurts. 
423222,0,@egrunow will ruined it  there is now a PC in the room. ewwwww.
863991,4,@Tyrese4reaL i swear ur a hot boy not to be on ur bumper lol 
1254976,4,"i cannot tell the different between the noise of a car, and the noise of a laptop "
1387517,4,@PhilsLion today is 6th JUNE 
1339731,4,@BeautyMarkdBell i just expected a little more  but it's alright. haha
280025,0,"I have been ultimatum'd. If I don't get a job soon, the parentals are coming to take me home. "
1585565,4,"@AnnBrien Thanks, Ann. Indeed, life is different everyday here.  Not unlike Dublin, yes?"
750776,0,@MarkCYR  yeah likewise but got nowt ready clothes wise  busy day for me tomorrow
977713,4,@gtvone canon forever  thanks buddy   #VivaCanon
246614,0,"@mookyninja awhh america have everything  meh i'd prefer to be over there tbh... its aaallrighhtt, but only average. how is it where u r?"
635810,0,@markhoppus I tried to turn my photo green but it didn't let me 
1080536,4,@PrincessSuge nah I'm alive n shakin 
1356421,4,@Brantanamo You make me laugh haha. I would come back as a pigeon because then i can poop on whoever i like ! 
953732,4,Add me as a friend or subscribe me if you have YouTube 
656279,0,playing roblox watching TV cant do anything cuz my foot broke 
1249990,4,@IAmCattSadler so what did you have for lunch!!! lol 
1286741,4,A&amp;D while listening to the rain. 
373937,0,"@screamingwall that's ok, I only just got out of bed, I think I'll be crawling back in there pretty soon.  Thanks for the thought though"
798543,0,thats a shame 
165616,0,@OwenGreaves I've given the $19.99 question more thought. U may be right. One host provides HD quality to all viewers? Maybe not. 
1308947,4,@JaymeROXann Thanks! It really is a bit of a learning curve writing for the Zuda format. That viewer makes you rethink the page layout. 
217991,0,It scares me a little that ive never had to deal with death.... 
1087019,4,is off to the vets thi morning for Stans C.O.T then lunch with gorgeous and Demelza 
371794,0,I dropped my phone earlier and went outside turned it on this sucka was dead AGAIN! *sigh* what I'ma do with my baby ya'll? 
90763,0,going to watch keeping up with the kardashians then going to bed. class all day tomorrow! 
198331,0,ugh..nextdoor neighboors are havin a party tonight..another thing i dont get invited to  lmao
1086885,4,thinking about dying my hair light again.. 
12767,0,Lamentably I am today Saturday in the work 
1494258,4,Watching Up once again! 
113595,0,What the hell happened ?? Ryan Harris didn't even try to come back for the third run..Looks like there was a fixing  involved 
889222,4,@Hayden_Bloom That'll be good for me 
464765,0,"@neethumary yeah our dvd player, tv and camera all are not working  running between service centres  but wat u didnt understand ?"
934788,4,@angee310 does he know how lucky he is to get to spend time with you???     He better appreciate you!
1397265,4,@imyourcupcake thanks yaa cel  
447155,0,@coollike http://twitpic.com/6uvwu - sorry brady! I just dont see it 
813795,4,testing in progress 
1510313,4,"&quot;when there's a crime out there he's gonna comb his hair, cause he's the, GOOD LOOKIN GUY!&quot; "
55467,0,@katellora nothing better than the feel of new pjs! Too bad on the sore throat 
1506226,4,"Bored. Talk to me  if you please... Watchin Kendra, iguess."
885441,4,"Had a great time out with my lil' family today  Looking forward to celebrating Gordon, TT, Fram's and my own b'day tomoro night! ;)"
958344,4,@xxxSupermodel what drink you getting?  I love the white chocolate mocha   listen to any birds singing lately?
864240,4,@tsuvik right  &amp; has stats tracking like bit.ly
1572016,4,On the phone  we chose the name t-boo for my hippo!
44340,0,"@McFLYAddiction tambï¿½m acho, sou mï¿½ "
1025280,4,going out tonight.  st.patrick's most probably.
1452311,4,Have a blessed time of worship today! We're having a graduation party after church for a young man who has graduated from high school.  
513160,0,"wants to work on the website, do the gardening and a few other things but has too much to do today! "
878564,4,@CSI_PrintChick omg if he drinks the RS its OVER...it's called cab ride! expect some early morning tweets girl 
696056,0,why is it when your excited for something then it happen it just SIMPLY blows off 
281855,0,@youngQ did u change the password for that chat can't get in  tells me blockdreamer is wrong (((
862065,4,is watching the second half of Twilight.  
1234872,4,"Yesterday couldn't decide what #outrageous thing to &quot;do&quot;, so I did nothing. Yep, all day. Slept &amp; put &quot;accomplishing&quot; on hold -  try it! "
808212,4,"@dszp ...fortunately, the KB had documentation on it once I figured out how to search for it   http://is.gd/rbJV"
1182038,4,"One more week before school starts. I'm going to spend it right, partying hard with the loves of my life. And more Beer Pong domination. "
380520,0,Oh fuck a duck its big Jim's birthday I've not got him anything oooops 
68133,0,matts coughing i think he has sudden infant death syndrom 
793075,0,"In the train to Groningen, it's warm, unpleasant and rich in luggage "
1273847,4,@psychmaster10 o ok.  u gotta get nice so u can shorten ya shit.  be nice like me 
839251,4,is procrastinating as usual..and listening to Kid Cudi: A Kid Named Cudi (Mixtape) 
916147,4,"No burgers to be found. New (old) camera to play with though, so that's excellent. "
281737,0,just saw the new moon trailer it is awesome but sad when edward leaves bella. 
438195,0,"@elw1 little shop of horrors! i'm gooood, just a little sad the weekend is nearly over.  how about you? x"
853037,4,&amp; i daydream about the days we had..and i wonder if you are sad? are you? are you really saaad? I MISS the CHRISTMAS SEASON and santa 
1070665,4,Hmmm. Methinks I need a &quot;!&quot; blocker... 
1292491,4,@flutterprincess Glad you liked how they turned out 
1262797,4,Finally seeing the fabulous @FragileGhost again 
672737,0,"@diljo yeah no worries, heading out now. then sleeping, up early  enjoy! tell me how it is. i'll call you when i'm done."
516090,0,@JoHart was just stunning. I had the wrong bloody lens on worse luck 
153103,0,taking spy!shots.. Of the council dude cutting down my fav tree   http://twitpic.com/61f94
920303,4,"@EliseCz In terms of hockey russia is a threat. Lost an MiB, afaik, are not related to any "
